product_id,customer_id,Rate
87588,87990,5
42332,87990,5
68442,73600,1
96484,73600,4
52104,56663,4
93592,49527,5
45569,86869,4
82743,86869,4
99835,86869,4
78580,27455,5
60339,27455,4
80812,97646,3
30116,59308,5
55322,56934,5
28016,57218,4
62615,57218,4
49805,57218,4
60925,71372,3
45770,71372,5
13292,71372,4
58390,71372,5
36462,80970,4
64323,80970,5
94577,13976,3
39952,13976,5
72102,35812,5
37357,35812,5
86014,88479,3
91297,88479,4
76274,88479,5
59984,88479,2
69229,60192,5
47752,60192,1
72909,72035,5
71463,72035,1
34960,71919,5
67233,71919,5
82743,91728,4
85063,91728,5
66658,91728,5
77531,91728,5
97830,48118,2
58764,48118,4
12770,48118,3
40631,29834,4
32299,14421,5
65856,14421,5
67078,14507,5
79377,94654,5
51978,80673,2
21197,80673,4
24371,80673,5
80168,59308,4
93200,50079,1
86483,50079,5
36268,93329,4
73514,97382,1
47912,97382,3
19863,97382,5
31916,51464,5
90030,51464,1
17650,51464,5
57895,13827,5
73585,93031,1
80380,93031,5
53880,64699,5
51663,13480,5
95157,13480,5
99095,10489,4
13068,76673,5
35597,76673,5
60107,91101,5
56837,69292,5
76094,69292,5
50188,62346,5
11998,62346,5
57034,62346,4
31048,62346,4
46456,33558,4
53417,33558,5
75537,33558,5
78158,41106,5
69827,37358,5
85812,15908,5
60071,97646,4
61651,97646,5
32042,86963,5
30231,89966,4
28580,89966,5
11189,59308,5
11031,49106,1
45776,26157,5
11894,26157,5
94898,26157,5
24868,26157,4
96976,33491,5
38954,42999,4
79218,42999,4
78498,24846,5
49836,73600,4
78492,73600,3
72434,13489,4
36952,13489,3
78591,69412,5
49310,69412,5
59530,69412,4
27395,69412,5
51917,69412,5
48724,69412,3
16208,95354,5
66067,75313,5
80166,75313,5
96742,89636,5
19348,89636,5
89400,29026,5
48468,29026,1
17575,96486,5
69753,88291,5
19026,88291,5
60816,33361,4
86901,12701,5
89745,41106,4
64444,41106,5
69827,95131,2
57138,63294,3
65498,63294,3
67554,63294,4
15875,67821,3
62719,96976,5
28902,36101,4
68480,65650,5
55669,65255,5
21959,65255,1
60084,14924,5
79870,17003,4
36092,17003,5
26614,17003,2
96420,50495,4
26372,95990,1
67966,53751,4
10599,12826,5
54194,12826,5
23039,50993,4
36757,50993,5
65846,94254,5
91709,94254,5
79870,82933,5
53704,35324,4
62015,71470,4
54549,83698,5
57433,14516,1
71085,60786,4
73680,60786,5
62093,60786,3
66067,31323,4
89758,57553,4
20997,31600,5
29057,31600,2
50187,31600,4
47382,15412,5
95501,48118,4
79162,48118,5
81855,99360,5
38683,89465,5
32770,13976,2
15676,13489,5
61987,13489,5
68567,80626,4
12131,62904,5
47567,62904,5
83539,62904,5
31709,39024,5
30923,41106,4
71951,80118,4
19131,80118,4
84723,53054,5
23407,12859,3
71154,12859,3
30312,29639,5
55803,20949,4
74940,28250,5
61459,33619,4
44653,66545,5
70471,66545,5
15611,66545,5
79041,31976,1
63343,11289,3
70604,11289,4
51917,20949,5
81188,20949,5
80267,64790,3
75422,98636,2
56504,98636,4
87823,98636,5
65609,98636,2
30244,46219,5
70253,46219,5
12606,46219,3
78583,62346,1
31048,62346,4
88291,43602,4
73585,43602,4
25878,43602,4
93945,43602,4
89570,43602,3
23766,43602,3
81107,43602,2
78390,43602,4
77597,43602,5
48742,43602,4
96065,43602,4
99835,43602,1
79968,60414,5
29074,60414,3
93349,60414,5
14190,60414,1
13034,60414,3
92476,60414,4
60917,60414,2
59075,60414,4
65256,50473,4
53184,50473,5
25041,50473,5
23177,39066,5
76274,71372,5
23177,71372,5
72130,21069,1
90092,21069,4
37030,21069,4
67578,97665,5
69937,97665,5
24015,97665,5
10510,19404,5
73728,42174,4
14117,42174,3
30326,79399,3
69234,47008,5
95700,90448,3
77089,90448,4
93817,90448,4
22163,93666,5
25324,71470,4
22904,71470,4
14896,71470,5
81542,71470,5
89570,93666,5
55663,71372,5
76068,71372,5
62192,71372,4
70934,90734,5
76725,90734,4
44128,37358,4
29218,37358,5
77531,37358,5
21140,41232,4
57249,41232,1
66067,49527,5
36092,49527,4
17842,13962,4
16838,19938,5
17116,19938,1
84506,88759,3
40191,42952,5
38762,42952,3
58157,42952,2
32071,15486,4
50228,15486,3
32299,54701,4
52059,54701,5
64665,54701,4
23113,44851,5
45776,44851,5
24749,44851,1
52607,44851,1
91876,66196,1
24868,66196,1
76029,66196,4
44220,66196,4
15191,42473,2
27422,32451,1
24443,66545,5
69180,66545,5
76234,53462,1
17095,53462,4
41373,53462,5
57455,53462,5
32068,86963,1
65856,86963,5
66658,46141,1
51172,46141,5
38904,91696,1
70451,91696,5
36960,97495,1
38148,97495,5
41373,97495,4
78492,97495,3
96838,74384,4
57325,73601,5
13565,10626,1
93702,33798,5
70058,33798,1
61459,33798,2
58689,75925,3
28689,75925,1
79968,75925,2
12827,75925,1
50934,75925,1
13212,75925,1
73585,98390,1
86441,43133,1
38333,43133,1
63491,43133,1
53880,43133,1
32256,35812,5
41088,35812,5
80406,35812,5
24730,35812,5
56614,35812,1
67383,35812,3
12827,35812,1
12770,35812,4
54813,35812,5
69693,75606,4
25986,75606,5
99897,68565,4
96653,97591,5
13034,44409,3
57756,87793,2
17611,87793,4
51663,12577,1
62065,70795,2
93945,70795,1
30764,70795,2
92621,83400,5
48222,83400,1
78588,83400,5
95665,75925,1
55663,15278,5
78268,47001,5
49629,47001,1
41432,47001,1
51917,47001,5
68650,47001,4
90688,53906,5
23778,94209,5
52104,94209,3
10115,96976,4
85444,73388,1
84966,92850,2
63056,85676,2
95244,85676,5
59105,85676,4
27346,82387,5
19863,82387,5
51480,44811,5
26703,44811,5
32196,29289,5
46573,70640,5
37357,70640,4
79753,28649,4
22526,39178,1
32793,96697,5
54194,96697,4
76435,96697,5
93200,96697,4
89533,96697,5
89140,96697,5
54426,96697,5
51476,96697,5
76655,96697,5
19626,69412,5
42665,80825,5
34635,19938,4
71951,19938,5
84895,63584,2
51172,89636,5
29272,12826,5
54684,12826,4
61213,12826,5
41771,12826,4
10119,11526,4
62164,67287,5
82940,67287,5
87240,77091,5
74452,77091,5
85220,77091,5
22338,95990,5
58291,97172,5
93217,97172,5
64716,97172,5
44189,24418,2
13034,24418,4
40631,93666,5
61005,18153,1
58774,18153,4
84456,18153,1
58454,94254,5
91609,94254,5
41466,94254,5
56954,40025,5
54795,40025,5
73189,40025,5
38295,97172,5
70966,31029,5
44147,41288,5
33586,59738,5
92476,74529,5
23778,57066,5
78492,59878,5
15287,11789,3
37187,54837,4
46209,54837,4
71836,98889,4
21755,67370,5
75256,88172,5
98597,57553,5
89465,63401,5
44646,12718,5
14097,12718,5
50840,12718,5
57138,12718,4
36952,12718,3
63677,65822,5
71761,65822,5
20446,65822,5
44220,63977,1
39447,50911,5
50412,49670,5
50228,68565,4
97346,29927,1
76441,29927,1
86014,29927,4
68386,29927,5
13143,36101,4
55663,36101,3
77164,36101,4
30231,36101,4
21140,36101,3
77089,36101,5
64323,93031,5
88964,61920,4
99502,50911,5
96652,50911,5
29218,50911,4
96515,62807,5
63056,33461,5
67846,33461,4
22000,33461,5
17221,33461,5
47005,33461,4
23734,86389,5
84031,70795,5
21124,38351,4
52059,38351,5
53417,57873,1
21959,57873,5
99390,34882,2
22222,34882,4
42941,84151,5
40488,29104,4
14620,54702,5
94094,54702,4
92529,76379,2
89198,81522,5
22526,81522,3
56671,98963,5
84082,19969,4
12606,70061,5
55702,70061,3
26296,70061,5
15838,70061,1
79594,97979,5
84895,52125,5
75501,52125,5
60339,52125,4
54426,61037,5
63677,61037,4
42640,61037,3
91624,62346,4
37005,45472,5
90092,77141,5
82911,77141,5
84456,28250,4
73680,27926,5
63506,27926,5
60695,99524,5
98583,65822,5
94657,99870,1
30116,49521,5
60917,46141,2
35175,46141,4
91529,66196,5
44888,63811,5
47925,91103,5
14220,91103,5
15611,46141,5
48724,30987,5
59105,30987,4
69195,30987,5
89401,30987,5
15611,30987,4
51504,12158,1
86014,12158,5
81265,12158,5
55522,12158,4
24730,12158,5
87515,67287,5
71261,39178,5
67846,39178,5
87931,77141,5
88301,77141,5
17901,91436,3
61794,91436,4
19121,56311,5
64890,56311,5
49310,38591,4
31879,37565,5
81272,19404,5
34635,19404,5
89570,19404,5
11529,14165,4
61191,42320,3
51589,94254,5
39952,94254,5
61003,39050,3
60671,56130,5
69329,12453,4
15687,12453,5
59293,69075,5
91831,69075,4
72102,64133,4
90888,64133,4
96065,64133,5
12827,60998,5
10115,60998,5
95685,60998,5
77843,95354,5
94094,84274,4
36305,84274,5
20768,86865,4
41562,25959,5
99330,13399,3
41914,28649,5
49354,99849,5
50817,40025,5
75256,40025,5
47650,40025,5
81218,49521,5
96652,95354,5
94246,48784,5
29430,48784,5
70981,48784,5
20581,48784,5
20492,48784,5
95325,54277,5
81265,54277,5
66118,48494,1
87054,56663,5
23264,56663,5
22171,66864,5
40828,66937,5
55984,96732,5
99296,31063,3
98559,31063,4
79934,31063,4
77381,31063,5
95948,31063,5
71521,82471,5
38762,82471,5
22776,82471,1
12827,82471,4
65834,82471,4
67585,82471,4
60986,94835,3
24430,18361,5
83690,92821,5
63552,92821,5
41373,92821,5
91376,92821,4
75422,81791,5
20335,81791,5
64399,81791,5
42826,80266,5
98252,28017,5
24221,77141,5
19920,77141,5
61459,60414,1
80292,60414,4
71261,74206,4
68946,82779,4
12858,82779,5
35806,33619,4
16671,33619,4
83575,60998,5
12377,57190,5
50833,35700,1
24430,35700,3
73960,56301,5
34731,69774,5
52927,57873,4
82685,57873,1
79011,57873,5
30326,44146,4
78699,44146,3
82586,44146,5
63506,44146,4
37832,44146,5
38242,92056,5
64323,92056,5
75519,92056,5
69725,92056,5
40693,40763,5
49354,40763,4
67554,40763,5
98188,40763,5
37639,40763,3
73293,96486,5
71065,49492,1
58720,49492,5
92645,49492,5
39862,80626,3
41781,71114,4
65957,82526,5
86650,82526,5
39381,24840,5
78492,91050,5
54546,91050,4
34960,91050,1
87054,91050,5
93217,43133,5
63056,27064,3
14203,27064,4
22338,81485,3
69195,94654,4
60169,94654,5
58689,94654,5
77527,49412,4
71479,49412,5
64182,49412,3
69643,49412,4
87067,49412,5
36481,61037,5
80377,61037,5
49316,56732,4
78406,56732,4
72576,56732,5
75537,56732,5
71154,25959,3
14190,86865,5
62247,86865,5
28103,86865,4
63673,87035,5
59367,87035,5
95948,98403,5
18817,98403,5
27346,71470,5
96803,71470,5
40461,71966,5
64890,39279,5
72680,39279,5
96878,39279,5
16208,51553,5
25403,51553,2
80026,46649,5
61010,62904,3
30326,87088,1
29028,97382,5
61651,97382,3
39862,37835,1
70964,71923,5
48742,24437,5
75422,24437,1
64534,63977,5
41026,33798,5
11195,33798,1
97889,56434,2
83721,56434,4
43793,96732,5
78699,96732,1
56980,96732,5
32256,96732,4
52256,53054,4
88241,53054,5
34866,53054,3
45776,47466,5
53417,71966,5
33055,47970,1
70966,23842,2
76200,86865,1
55590,86865,5
96652,63441,4
44840,19481,3
49598,19481,3
42139,80873,1
10784,41288,4
14211,41288,1
13771,41288,5
68112,41288,5
28493,41288,5
76931,41288,5
25538,54701,5
96976,39066,5
95948,85548,5
15888,91363,5
27451,99524,4
35801,99524,1
19158,99524,3
68112,99524,2
47005,99524,1
46252,99524,5
71521,99524,3
61549,99524,4
62506,99524,1
23386,65255,3
59145,73596,3
67233,73596,5
56497,60960,1
73293,60960,1
25217,60960,1
86137,60960,1
68716,36561,1
21628,36561,1
41486,36561,1
18337,36561,2
35837,10959,2
76655,10959,1
96515,10959,2
32956,40039,1
70191,40039,2
33833,40039,3
55590,40039,2
20415,85538,1
21272,82520,2
35588,64699,1
97889,64699,1
37187,88133,2
34628,80266,1
36757,80266,5
52097,80266,5
59105,80266,3
71667,71919,5
31178,71919,4
51504,71919,4
60618,61576,5
46128,61576,1
33054,32968,1
85812,33285,3
88353,44811,1
60071,44811,5
34830,15198,1
98559,42633,5
46087,42633,1
96838,15262,4
73018,82520,5
11076,87282,1
81265,87282,2
54243,87282,2
49629,26192,4
14117,20153,5
49811,20153,3
20469,20153,2
54231,59738,1
78322,53906,1
81893,53906,5
89367,54702,5
50187,74206,5
23643,82099,4
38154,11942,1
12247,11942,1
40418,87035,1
94713,56088,2
38295,70720,5
87030,85621,5
21122,85621,1
29338,85621,5
21124,85621,4
88939,85621,1
91376,85621,5
63677,34464,5
84490,34464,5
92645,34464,5
56614,34464,1
22033,34464,5
58831,82099,5
80380,68438,3
65760,68438,4
27184,68438,4
63491,68438,5
12984,48494,2
19175,89946,1
33741,11289,2
60071,11289,4
91157,11289,4
51120,87088,1
73728,87088,4
27288,45074,2
72370,36876,1
90295,29755,5
49629,29755,5
73960,83669,3
81241,83669,1
52064,33285,3
78158,33285,5
15676,33285,5
59984,33285,5
18773,19397,4
23113,19397,4
91585,40268,5
35988,65650,3
81156,56071,1
55259,70509,5
99330,66864,4
56682,51553,1
63139,51553,3
79138,51553,5
12131,62316,5
51589,62316,5
26519,46251,5
18337,46251,3
50187,23769,5
51939,84274,1
25986,84274,5
52674,10489,4
25217,57066,4
99741,57066,2
24515,66545,2
81272,70139,5
60695,14165,3
72556,67875,5
14006,67875,2
96803,67875,1
95380,67875,5
95396,22205,5
72102,22205,5
66083,22205,1
19920,22205,1
86679,22205,1
94386,22205,1
65256,22205,5
90267,71196,5
90954,98951,1
67408,98951,1
56504,30987,5
49019,30987,5
73232,39036,4
45374,39036,2
64716,45679,1
67233,45679,1
87779,70640,5
54549,70640,5
42225,70640,5
51480,70640,3
75700,70640,5
12858,16087,4
60925,16087,2
70416,55862,5
60443,55862,4
46465,55862,4
19365,55862,1
51796,55428,4
75993,76591,1
85733,33798,1
86137,33798,1
84976,33798,3
49629,33798,4
88410,33798,5
49326,33798,5
75907,34394,5
70871,74130,2
67782,74130,1
82949,83400,4
54243,83400,3
10207,13077,3
54943,13077,1
40342,13077,5
44285,13077,1
44653,60810,3
88890,40279,1
74741,40279,5
28056,40279,3
11809,40279,5
68112,98403,5
43575,98403,1
36529,98403,4
24730,28324,1
85220,84820,1
72195,84820,1
65609,84820,2
59538,26157,1
35869,26157,1
79138,43265,1
30759,23475,3
68912,23475,5
55063,23475,1
29732,23475,5
71761,64133,1
96420,97591,1
69760,59878,3
95157,59878,1
36268,43680,3
84238,43680,1
56795,43680,5
18773,43680,4
83306,43680,2
95685,40132,5
65760,97665,1
59935,97665,1
87768,97665,1
44363,97665,3
19663,97665,4
39739,97665,4
39168,97665,4
68946,80992,3
65609,46251,1
81041,21846,3
69817,21846,1
22526,41910,5
83539,82027,1
53880,82027,3
13034,82027,5
32770,77232,5
23264,77232,1
91831,49545,5
63506,49545,5
25041,55923,1
12361,55923,5
15991,55923,3
51480,55923,1
46573,60593,4
63211,48380,5
34731,48380,1
46088,45724,3
90332,45724,1
81265,93949,2
64890,93949,4
98302,93949,1
53212,93949,1
97702,93949,1
78699,46141,4
69817,94838,1
16431,94838,1
62438,98951,3
79136,72536,2
77597,29834,4
99006,94818,5
99811,56130,5
44894,56130,1
47424,94751,5
36268,95990,3
70739,67820,4
16009,14165,5
22926,14165,4
49836,14165,5
89300,14165,5
36268,14165,5
96013,14165,4
79218,14165,5
58577,14421,5
68440,21069,5
24749,35532,5
92946,35532,4
37156,35532,4
61220,95131,4
30231,95131,5
14620,63922,5
28214,46219,5
33429,29026,5
50040,28261,5
33554,34882,4
76058,46219,5
10119,12984,1
73945,61037,5
45569,39036,4
27288,17003,4
93200,49197,5
46557,49197,4
80698,43680,5
10260,60774,5
15191,60774,5
69234,37149,4
44840,37149,5
68912,16087,5
25403,16087,5
77088,11410,5
20581,11410,5
35332,11410,5
19252,30280,4
47378,30280,5
35980,98636,5
25279,20153,1
83721,20153,1
95685,20153,5
97830,20153,1
64330,83080,1
40045,83080,5
99502,31981,4
73232,61155,4
90486,13976,5
78356,13976,2
10884,49775,1
94812,44811,1
80181,29755,2
73293,43284,5
72409,67370,5
11535,51553,4
96976,82027,1
33554,45531,1
43059,45531,4
42225,45531,5
29338,45531,3
78406,45531,5
44646,56858,4
36268,51383,5
32418,51383,4
38904,58695,5
30638,98889,4
60084,98889,2
83277,79242,5
61005,79242,1
22513,79242,5
48045,60414,2
98555,60414,5
92129,12504,5
47005,12504,5
57756,12504,4
72244,53982,5
77089,13480,4
98420,93301,5
51535,71372,5
73960,83669,5
66700,42571,5
49805,23982,4
53417,82521,5
24557,82521,5
30244,60593,5
75258,77232,5
76931,56253,2
16764,15589,5
57895,24840,1
75928,85621,4
24156,85621,5
33827,15412,5
23734,15412,5
27288,15412,5
93945,70640,4
59075,70640,5
91585,70640,1
50817,55428,4
25217,55428,5
81038,55428,5
81241,55428,5
76068,86229,5
79639,86229,5
45595,86229,5
68480,38773,5
61549,19829,5
11894,71842,5
99835,90908,4
54160,90908,5
15838,95131,3
62192,21886,1
16469,21886,5
76655,21886,4
32299,21886,2
32793,49110,1
84076,49110,4
64617,49110,4
81272,49110,1
71727,49110,1
37759,81473,4
16600,81473,5
69329,81473,5
40112,81473,3
52256,56523,5
14211,56523,5
21959,77372,1
62621,82520,1
31078,82520,1
74896,56335,4
28902,56335,3
14220,56335,3
88543,56335,3
65048,85622,5
42757,85622,3
43497,85622,2
32691,85505,1
76058,85505,5
77088,48684,3
79894,48684,2
66700,19829,5
80006,19829,3
91376,19829,5
63227,60593,4
32418,89636,4
78390,79178,5
78580,46480,5
95948,89110,5
26519,38984,3
70649,88705,1
74491,35944,3
47925,97495,5
68737,98548,3
57433,98548,5
66658,19667,1
63139,92821,5
25005,56745,2
97279,96732,3
49326,96732,5
46252,87088,5
82949,46294,5
65498,68438,1
96976,70152,1
91272,73596,3
28497,73596,5
15560,73596,5
78580,73596,1
56795,33619,3
48634,18575,1
70910,18575,2
71154,18575,5
31226,18575,4
76667,62387,5
80698,62387,4
75806,28261,5
60169,37622,2
98106,37622,2
86832,15486,5
67383,19969,5
55447,46418,1
10115,77415,1
87054,77415,3
61213,58695,4
31709,58695,1
63491,58695,5
95325,22205,1
34123,22205,5
23778,51553,1
95542,44851,1
71765,95456,1
43046,37149,1
66678,37149,5
35758,37149,3
43714,37149,5
19016,93465,5
75907,46552,1
23811,46552,5
29542,45967,4
34635,45967,5
12287,45967,2
94094,45967,1
93763,97721,1
87067,39715,5
73728,19481,5
87067,53751,4
86137,53751,5
38087,82099,3
81542,28243,5
93817,33491,1
19131,33491,1
32190,91363,1
23963,99507,1
48634,99507,5
60107,99507,1
81176,54949,4
26296,48784,3
37402,38351,4
73389,38351,1
98420,38351,1
44894,99507,1
51939,99507,1
29253,99507,5
68270,39036,1
24156,87282,5
79535,87282,3
90761,87282,3
62901,92931,2
99897,87793,4
39683,19938,1
48799,12158,1
53371,12158,4
12287,15790,5
52064,46141,1
55263,88395,4
42139,37535,5
89570,34464,1
85704,34464,1
87054,34464,5
42225,45870,2
81041,45870,4
97255,45870,3
43926,45870,5
87130,45870,5
68047,45870,3
52097,45870,5
29062,28017,4
44220,28017,1
55669,28017,5
66203,58285,5
22427,58285,1
76725,40486,3
64428,49110,5
89944,49110,5
25538,49110,4
37357,26140,5
81542,26140,5
94917,26140,5
70429,26140,5
81218,26140,4
11180,26140,4
72645,35812,5
98737,72772,5
24371,34482,1
48889,42174,5
93621,42174,1
69560,63391,5
58390,63391,5
91831,52321,4
16600,52321,5
46955,52321,4
25971,52321,5
42941,31323,4
84723,31323,2
38762,50079,5
72670,50079,5
35101,50079,2
73232,50079,1
63139,50079,2
38148,25862,1
71928,53099,1
27666,53099,2
34959,78098,4
18817,87349,2
29062,85505,3
13769,34404,4
62164,34404,1
34959,56290,1
26608,56290,1
12205,78432,1
84456,78432,3
39836,29632,1
38904,29632,1
26614,29632,1
40045,60810,1
89944,60810,1
95948,60810,5
42509,60810,5
15399,43265,4
71951,85622,3
36258,42136,3
42757,54930,5
46633,30478,4
46086,30478,3
68567,30478,5
61860,30478,5
94371,30478,5
79162,30478,3
27703,87723,5
86014,69973,5
14020,99226,2
74916,92602,5
95873,28243,3
31560,19404,1
22222,65255,4
12858,55923,5
90896,56440,3
67526,56440,3
29563,56440,4
58199,56440,5
90030,56440,5
19648,49670,4
47382,93949,4
78492,93949,1
48742,93949,3
88141,61322,4
22000,61322,3
39667,61322,1
37759,61322,4
37005,73558,1
55702,14516,1
11616,14516,5
13783,56663,1
76739,57617,2
90691,34190,3
25279,57066,4
63343,21239,5
26703,21239,4
12827,24095,1
73075,49492,4
47005,95304,5
76739,95304,3
37994,95304,1
51535,95304,1
30628,95304,3
64617,89966,2
36268,75705,2
35758,63401,5
85010,63401,5
93574,63401,5
14609,67821,5
72446,50495,5
42373,50495,1
24371,48380,5
53880,96246,1
13958,96246,2
30108,10114,4
44146,10114,3
92621,10114,5
91157,46194,1
10418,46194,3
20828,48884,5
28493,94170,1
81107,94170,1
19365,94170,5
24133,94170,2
69693,98548,1
95475,97153,1
53322,28017,1
79917,28017,5
75816,28146,1
50040,28146,3
65238,28146,3
48891,28146,4
37156,28146,5
14020,71372,2
52740,72536,5
28300,72536,2
83831,72536,1
98583,77140,5
27422,15908,3
21628,81485,5
55293,81485,1
98744,81485,5
98672,23955,4
72670,87703,2
21262,87703,2
45595,57553,5
81041,57553,5
76234,81537,1
90827,42320,2
44646,42320,1
46086,42320,5
82487,42320,1
13292,82099,4
68244,82099,3
14006,38984,2
50817,38984,1
21856,38984,1
89140,77415,4
31048,77415,5
32810,77415,1
71261,77415,5
81302,99067,1
69655,99067,1
65760,25959,5
22171,25959,5
76799,60497,3
36513,60497,4
97602,51383,5
43849,33322,5
17032,93465,1
45569,25790,5
74448,20633,3
60885,20633,3
11076,20633,3
16119,20633,1
51480,20633,4
49207,27064,5
48481,27064,5
81542,27064,3
44147,27064,1
89401,27064,1
42927,27064,5
51120,91728,1
82911,91728,5
39761,91728,3
99101,91728,1
58119,91728,2
51939,91728,5
52671,91728,5
46319,91728,1
31916,44291,2
71036,15790,1
39667,17756,1
72434,17756,1
66118,17756,1
81763,17756,5
67934,72375,4
46088,72375,1
74916,49670,3
26388,49670,5
86402,49670,1
55694,49670,1
12770,49670,4
69106,49670,4
96742,12453,5
20985,73833,3
68567,46294,5
77088,46294,1
98737,95694,1
98974,85521,1
19252,85521,1
37381,95694,5
48278,69973,5
59547,29354,3
64890,75098,3
28691,75098,3
86402,75098,5
68645,75098,5
97728,64071,1
96420,90937,3
34505,87088,4
37357,87088,5
18337,50473,5
17171,50473,2
41938,87779,4
46633,82027,4
73018,82027,4
37259,82027,5
23963,82027,5
21350,82027,4
99811,82027,4
57539,66877,1
12827,87786,5
11616,87786,1
62438,80992,1
74498,42174,1
52212,42174,1
71836,42174,1
53390,37149,5
15294,33461,5
38154,33461,5
69389,34482,1
96547,64071,5
11103,64071,4
78700,64071,1
35869,70640,3
77375,70640,3
40112,70640,3
40112,70640,5
78699,44409,1
67691,44409,3
85941,10626,1
26372,97889,5
86471,97889,1
79515,81473,1
88149,19938,5
85704,24437,4
46955,26953,3
69079,26953,1
51389,52313,3
96878,14439,4
36529,30280,5
92806,68240,1
89300,65005,1
69329,24830,1
22033,24830,5
65256,82387,5
14203,82387,3
83728,82387,1
58157,82387,4
32160,82387,5
81619,82387,2
34225,77141,2
78356,77141,1
56039,40132,1
90896,40132,3
35450,84274,4
34450,81301,5
67846,81301,2
31398,84033,4
69693,29639,2
68044,13489,4
31916,13489,1
92621,72375,3
28056,72375,1
13958,72375,5
43007,13241,5
76353,13241,5
70058,13241,3
15346,13241,2
54760,13241,3
50817,13241,5
47005,13241,1
12984,20153,4
87419,36258,3
78699,85505,1
75847,85505,5
76957,85505,4
58199,26953,1
46941,68969,3
75501,86322,3
27052,86322,5
24015,51917,5
60627,51917,2
83284,51917,3
18817,14924,3
76739,98640,3
79233,49628,5
72434,49628,5
85063,66864,1
41432,66864,4
18985,66864,5
94917,63811,4
98946,63811,4
61010,33798,5
42941,16334,5
47752,88186,3
70966,88186,5
37116,82779,3
56614,82779,4
63673,67875,3
79500,31600,5
59935,31600,1
38026,14727,4
49836,93440,3
17171,64662,5
29831,64662,3
92129,64662,5
81107,77091,3
46319,50079,1
77972,50079,3
75189,47306,5
30717,47306,5
30638,86869,5
11998,86869,5
30638,55428,5
91831,49628,4
20828,23981,5
39683,23364,5
35597,23364,5
44569,85538,4
77531,85538,5
24692,85538,4
10510,85538,4
47912,85538,4
78583,42174,5
95850,42174,5
49326,90866,5
23643,62387,5
41914,51383,3
35035,51383,5
14609,93301,5
25090,93301,5
81531,93301,5
69487,93301,1
63677,84820,1
42927,75925,4
95542,75925,5
90631,29354,3
71754,52313,5
99400,49920,3
23039,49920,1
30231,77267,5
58291,67370,5
97889,67370,5
97187,67370,5
42941,67370,5
38148,67370,5
72556,10489,3
17611,10489,5
25217,10489,5
99390,10489,5
68567,10489,5
46088,18153,5
64182,41232,4
84946,65005,3
72434,85172,5
69229,85172,5
72434,77232,5
62615,77232,4
98252,83080,5
47099,84151,4
12131,84151,1
55207,16386,5
65609,16386,5
12918,16386,3
61793,88395,5
90486,88395,3
57433,94139,5
97602,94139,1
37994,94139,5
82586,94139,4
73022,94139,3
15457,94139,5
19348,94139,5
99817,35700,5
60627,35700,5
38222,35700,5
24162,99211,4
97185,99211,5
11541,99211,5
34505,99211,1
18946,99211,5
14510,99211,1
81302,99211,4
69229,93615,5
19626,93615,5
94538,93615,1
65377,93615,5
76353,93615,4
89944,93615,4
91139,49197,2
87390,75756,5
59935,84302,5
38154,25862,5
17831,70640,5
78356,70640,5
60071,45344,4
95947,45344,4
46456,45344,1
99390,45344,5
62719,32213,4
90896,41288,5
85063,41288,4
72061,20502,5
27817,20502,5
51535,58695,5
17842,58695,5
77089,29703,5
15012,66834,5
66083,70640,5
46128,70640,4
97790,30478,5
24443,30478,2
32770,68240,5
72097,15908,5
92129,15908,4
25971,54426,5
32196,54426,4
37490,54426,4
56954,54426,5
33617,67110,5
83277,63391,5
67310,63391,5
44935,77415,5
68946,10489,5
42826,83400,5
10596,83400,5
68081,83400,5
40112,58695,2
96013,58695,4
26528,58695,5
55730,58695,5
90888,58695,4
54160,89465,3
14609,94527,5
82862,94527,4
80812,47306,5
19920,56301,4
32691,63401,5
58291,63401,1
48278,63401,3
19252,39619,1
89465,39619,4
62901,39619,1
21272,39619,5
77089,77141,5
49042,49882,5
70916,88759,5
56954,14727,5
56954,14727,5
84895,14727,5
10345,14727,5
51535,95456,5
74448,85538,5
58291,85538,5
23734,85538,5
58577,85538,5
91376,85538,3
27184,15727,4
89570,15727,4
66700,96246,4
59825,96246,5
52212,50495,5
44313,56290,5
91624,56290,5
14190,56290,5
16756,56290,5
49207,56290,5
67782,11981,4
96976,11981,3
30406,47491,5
92944,47491,5
99811,47491,5
83292,17003,1
53295,17003,5
37138,17003,5
88241,72312,4
84895,72312,1
20166,84302,1
87946,84302,4
87946,60786,5
92944,60786,4
18817,60786,3
56482,86590,4
58157,97591,4
56039,28017,3
87658,28017,5
73189,41499,5
56504,62148,4
23264,15160,5
34450,80266,5
71698,61576,5
29074,47218,4
15816,47218,5
55447,47218,5
17256,80266,4
21755,95508,5
51517,49920,5
33932,88133,4
78583,71470,4
68737,71470,5
25324,71470,5
57433,71470,5
68567,71470,4
11134,82471,4
27311,97591,4
58454,51275,5
44653,85505,5
56671,80118,2
15560,80118,4
30312,80118,5
67408,46418,4
79639,79403,5
55293,56301,4
69560,70232,5
33214,70232,5
87054,37149,3
19863,37149,5
37532,19938,4
91376,19938,5
85733,36393,5
11189,10489,5
34805,10489,1
25986,10489,4
34866,76284,5
21197,68565,3
12558,68565,5
45374,68565,1
60525,88479,5
44894,50473,5
67578,99226,4
73728,61920,5
24015,61920,5
70253,61920,5
40112,61920,2
52927,61920,4
88187,30604,3
